date,value
2025-04-27,1.714595
2025-04-28,2.03066
2025-04-29,1.822671
2025-04-30,1.951015
2025-05-01,1.706108
2025-05-02,1.821847
2025-05-03,1.81122
2025-05-04,1.871744
2025-05-05,1.79507
2025-05-06,1.921957
2025-05-07,2.172439
2025-05-08,1.953356
2025-05-09,2.940225
2025-05-10,2.758972
2025-05-11,2.929322
2025-05-12,2.915006
2025-05-13,2.856553
2025-05-14,3.059181
2025-05-15,3.047917
2025-05-16,2.985135
2025-05-17,2.589693
2025-05-18,2.432333
2025-05-19,2.735778
2025-05-20,2.734889
2025-05-21,2.694933
2025-05-22,2.726255
2025-05-23,2.792616
2025-05-24,2.652672
2025-05-25,2.659889
2025-05-26,2.696271
2025-05-27,2.686261
2025-05-28,2.958825
2025-05-29,3.178764
2025-05-30,3.200179
2025-05-31,3.223526
2025-06-01,3.161799
2025-06-02,2.646784
2025-06-03,2.969578
2025-06-04,2.633104
2025-06-05,3.11283
2025-06-06,2.874313
2025-06-07,2.987817
2025-06-08,3.082638
2025-06-09,2.996282
2025-06-10,2.894502
2025-06-11,2.980938
2025-06-12,3.074116
2025-06-13,3.016611
2025-06-14,3.223901
2025-06-15,3.2473
2025-06-16,2.913535
2025-06-17,3.554919
2025-06-18,3.373543
2025-06-19,3.334874
2025-06-20,2.937625
2025-06-21,3.140033
2025-06-22,3.180181
2025-06-23,3.113488
2025-06-24,2.876939
2025-06-25,3.070858
2025-06-26,3.34696
2025-06-27,3.298432
2025-06-28,3.148367
2025-06-29,3.316846
2025-06-30,3.272692
2025-07-01,3.216427
2025-07-02,2.921893
2025-07-03,2.866622
2025-07-04,3.210372
2025-07-05,3.226018
2025-07-06,3.261034
2025-07-07,3.354125
2025-07-08,2.90854
2025-07-09,2.833132
2025-07-10,3.287953
2025-07-11,3.390418
2025-07-12,3.317274
2025-07-13,3.140616
2025-07-14,2.500766
2025-07-15,2.385495
2025-07-16,2.575676
2025-07-17,2.928439
2025-07-18,3.286362
2025-07-19,3.09705
2025-07-20,2.594844
2025-07-21,2.418358
2025-07-22,3.250465
2025-07-23,3.463728
2025-07-24,3.258315
2025-07-25,3.492919
2025-07-26,3.367386
2025-07-27,3.095881
2025-07-28,3.043895
2025-07-29,3.125349
2025-07-30,3.227053
2025-07-31,3.203384
2025-08-01,3.202371
2025-08-02,3.249742
2025-08-03,2.972391
2025-08-04,3.029061
2025-08-05,3.420082
2025-08-06,3.176538
2025-08-07,3.04674
2025-08-08,3.156005
2025-08-09,2.952268
2025-08-10,3.229059
2025-08-11,3.36413
2025-08-12,3.182245
2025-08-13,3.382057
2025-08-14,3.884356
2025-08-15,3.793676
2025-08-16,3.117736
2025-08-17,2.910242
2025-08-18,3.567201
2025-08-19,3.919183
2025-08-20,3.846865
2025-08-21,4.022802
2025-08-22,3.691062
2025-08-23,4.080061
2025-08-24,3.751748
2025-08-25,3.722178
2025-08-26,3.358648
2025-08-27,3.619222
2025-08-28,3.477088
2025-08-29,3.277857
2025-08-30,3.287428
2025-08-31,3.245571
2025-09-01,3.22332
2025-09-02,3.362842
2025-09-03,2.957694
2025-09-04,3.116027
2025-09-05,3.091293
2025-09-06,3.105054
2025-09-07,3.100089
2025-09-08,3.46392
2025-09-09,3.34884
2025-09-10,3.651634
2025-09-11,3.443023
2025-09-12,3.339316
2025-09-13,3.505964
2025-09-14,3.653117
2025-09-15,3.834742
2025-09-16,3.734138
2025-09-17,3.801899
2025-09-18,3.672699
2025-09-19,2.789956
2025-09-20,2.737491
2025-09-21,2.617561
2025-09-22,3.177805
2025-09-23,2.914658
2025-09-24,2.407206
2025-09-25,3.363242
2025-09-26,2.742962
2025-09-27,2.875452
2025-09-28,2.950568
2025-09-29,2.871557
2025-09-30,2.777486
2025-10-01,2.330788
2025-10-02,2.286111
2025-10-03,2.291792
2025-10-04,2.236861
2025-10-05,2.104119
2025-10-06,2.099632
2025-10-07,2.263315
2025-10-08,2.184435
2025-10-09,2.228961
2025-10-10,2.77794
2025-10-11,2.510446
